certificate_id,cut_no,ai_cleaned_description,ai_reference,ai_action,ai_content_types,ai_media_element
100010151900001913,1,Muted instances of profanity throughout the film.,fuck|fucking|motherfucker,audio_modification,profanity,text_dialogue
100030842400000377,1,Removed visuals of intoxicant brands.,tobacco brand|alcohol brand,visual_modification,substance,visual_scene
100020101900000181,2,Muted the words PM and CM.,PM|CM,audio_modification,political,text_dialogue
100020101900000181,1,Inserted a disclaimer about smoking.,smoking,insertion,substance,metadata
100010842200003492,7,Removed a vulgar reference.,hath safai,deletion,profanity,text_dialogue
100010842200003492,6,Removed a word from the text.,AAI ZAVLI,text_modification,,text_dialogue
100010842200003492,5,Removed offensive dialogue.,hila bhadyacha chalto,text_modification,profanity,text_dialogue
100010842200003492,4,Removed a profane word.,bhokat,deletion,profanity,text_dialogue
100010842200003492,3,Removed a profane word.,rande chya,text_modification,profanity,text_dialogue
100010842200003492,2,Removed profanity from subtitles.,bastard|motherfucker|son of bitch,text_modification,profanity,text_dialogue
100010842200003492,1,Removed a scene depicting violence.,violence,deletion,violence,visual_scene
100090101900000425,13,Muted a word with a double meaning.,Padukka,audio_modification,profanity,text_dialogue
100090101900000425,12,Muted a profane phrase.,Panta avuththu,audio_modification,profanity,text_dialogue
100090101900000425,11,Muted a word with a double meaning.,Pannuven,audio_modification,profanity,text_dialogue
100090101900000425,10,Muted the word at two points in the film.,Ballai,audio_modification,profanity,text_dialogue
100090101900000425,9,Muted words with double meaning.,bit,audio_modification,profanity,text_dialogue
100090101900000425,8,Muted a profane phrase.,Nasunguna|thevadiya [whore],audio_modification,profanity,text_dialogue
100090101900000425,7,Muted words with double meaning.,Kilambudhuda|Kilambudhu,audio_modification,profanity,text_dialogue
100090101900000425,6,Muted the words with double meaning throughout the film.,paal|paalai,audio_modification,profanity,text_dialogue
100090101900000425,5,Muted a word with double meaning.,Ella,audio_modification,profanity,text_dialogue
100090101900000425,4,Blurred visuals of deep cleavage throughout the film.,cleavage,visual_modification,sexual_suggestive,visual_scene
100090101900000425,3,Muted a word with double meaning.,Kuttiyoda,audio_modification,profanity,text_dialogue
100090101900000425,2,Muted a profane word.,Vaayila,audio_modification,profanity,text_dialogue
100090101900000425,1,Muted the word Pombala from the dialogue.,pombala,audio_modification,profanity,text_dialogue
100090842400000370,5,Uploaded corrected subtitles and script.,null,insertion,,metadata
100090842400000370,4,"Removed the subtitle ""COME ON"".",COME ON,text_modification,,text_dialogue
100090842400000370,3,Inserted a disclaimer regarding violence against women.,violence against women,insertion,violence,metadata
100090842400000370,2,Removed scenes with phallic artefacts and reduced the duration of a procession carrying a phallic structure.,phallic artefacts|phallic structure,deletion,sexual_suggestive,visual_scene
100090842400000370,1,Muted a religious reference.,PROPHET (NABI),audio_modification,religious,text_dialogue
100020101800000139,1,Removed the visual scene depicting an intimate relationship.,intimate relationship,deletion,sexual_suggestive,visual_scene
100020102000000408,1,Added a disclaimer about the dangers of smoking and drinking.,smoking and drinking,insertion,substance,metadata
100050101800001482,7,Removed the end credits song due to objectification of women.,women,deletion,sexual_suggestive,music
100050101800001482,6,Removed a song due to objectifying lyrics and portrayal of women.,woman,deletion,sexual_suggestive,music
100050101800001482,5,Removed visuals of a woman from the waist up and dialogue that was considered degrading to women.,woman|AAJ TEEN TERAH KARKE CHHODI|KAB TAK NAHIN DEBOO,deletion,sexual_suggestive,visual_scene
100050101800001482,4,Removed portions of lyrics from a song.,SEENA SATA KE HASINA|PASINA TOHAR PATLI KAMAR,text_modification,,text_dialogue
100050101800001482,3,Added an anti-alcohol message.,alcohol,insertion,substance,metadata
100050101800001482,2,Replaced the anti-smoking disclaimer with a new one.,smoking,replacement,substance,metadata
100050101800001482,1,Added a censor certificate to the film.,Censor Certificate,insertion,,metadata
100010101700007346,7,Removed all references to Swatch Bharat and toilets.,Swatch Bharat|toilets,deletion,,text_dialogue
100010101700007346,6,Removed all mentions of court cases.,court cases,deletion,political,text_dialogue
100010101700007346,5,Replaced all references to the Ministry of Health.,Ministry of Health,replacement,political,text_dialogue
100010101700007346,4,Removed the disclaimer.,disclaimer,deletion,,metadata
100010101700007346,3,Removed references to children and replaced them.,children,replacement,identity_reference,text_dialogue
100010101700007346,2,Deleted references to the Bhopal Gas tragedy.,Bhopal Gas tragedy,replacement,political,text_dialogue
100010101700007346,1,"Added a disclaimer at the beginning of the film stating that all characters, incidents, locations, and appearances are fictitious.",fictitious,insertion,,metadata
100090101800000456,3,Replaced animal shots with other shots following a notice from AWBI.,animal shots,replacement,violence,visual_scene
100090101800000456,2,Removed the visual of the bare chested old woman taking a bath.,bare chested old woman,deletion,sexual_suggestive,visual_scene
100090101800000456,1,Inserted a censor certificate at the beginning of the film.,censor certificate,insertion,,metadata
100070102000000209,4,Muted a profane phrase spoken by the actress.,maga|mundakodukulaku,audio_modification,profanity,text_dialogue
100070102000000209,3,Muted a profane word.,aadangi naakodaka,audio_modification,profanity,text_dialogue
100070102000000209,2,Muted dialogue containing a profane phrase.,neeyamma mogudiniraa|chettanakodaka,audio_modification,profanity,text_dialogue
100070102000000209,1,Inserted statutory warnings about smoking.,smoking,insertion,substance,metadata
100010842300000885,4,Blurred a liquor bottle label.,liquor bottle label,visual_modification,substance,visual_scene
100010842300000885,3,Added a static message warning about the dangers of tobacco use.,tobacco chewing|Hookah,insertion,substance,metadata
100010842300000885,2,Blurred close-up shots of cleavage.,cleavage,visual_modification,sexual_suggestive,visual_scene
100010842300000885,1,Muted a word from the dialogue.,Item,audio_modification,profanity,text_dialogue
100010842400002349,5,Deleted song sequence.,PETROMAX LIGHTINGU,deletion,,music
100010842400002349,4,Deleted a song at one point in the film,ALIJADALU CHALIGILULU,deletion,,music
100010842400002349,3,Deleted a song from the film.,EDO MAYALLE INADE,deletion,,music
100010842400002349,2,Removed Song No. 1.,DOOGALMI DOCHUKORA,deletion,,music
100010842400002349,1,Removed the Telugu start credits.,Telugu start credits,deletion,,metadata
100010102100000703,5,Deleted Song No. 5.,ATHIRI CHIRABARA,deletion,,music
100010102100000703,4,Deleted a song from the film.,USUMALARESSAY,deletion,,music
100010102100000703,3,Deleted a song with suggestive content.,sexy,deletion,sexual_suggestive,music
100010102100000703,2,Deleted Song No 2.,NIJAM CHAPPU,deletion,,music
100010102100000703,1,Removed a song from the film.,RAJULA,deletion,,music
100010102000004438,6,Deleted a song.,GAANDAKANNAZHAGI,deletion,,music
100010102000004438,5,Removed a song from the film.,JIGIRI DOSTH,deletion,,music
100010102000004438,4,Deleted Song No. 4.,UNKOODAVE,deletion,,music
100010102000004438,3,Deleted a song sequence.,MAILAANJI,deletion,,music
100010102000004438,2,Deleted Song No. 2.,YENAKKAAGAVA,deletion,,music
100010102000004438,1,Removed a song from the film.,YENGA ANNAN,deletion,,music
100010101800023482,1,Muted a profane phrase.,fat gai,audio_modification,profanity,text_dialogue
100010101800023026,2,Muted the word because it is demeaning to transgenders.,chhapr,audio_modification,identity_reference,text_dialogue
100010101800023026,1,Muted a profane word.,fattu,audio_modification,profanity,text_dialogue
100010101800019566,23,Removed flashback visuals depicting the torture of Sarathi and his family.,torture,deletion,violence,visual_scene
100010101800019566,22,Removed the end fight scene between the hero and villains.,fight scene,deletion,violence,visual_scene
100010101800019566,21,Removed visuals depicting a police officer cutting the private parts of criminals.,violence,deletion,violence,visual_scene
100010101800019566,20,Removed visuals of blood during a shooting scene.,blood,deletion,violence,visual_scene
100010101800019566,19,Deleted the visuals of violence.,violence,deletion,violence,visual_scene
100010101800019566,18,Removed visuals of Rowdy molesting a girl.,Rowdy|girl,deletion,violence|sexual_explicit,visual_scene
100010101800019566,17,Removed visuals of police actions.,police stuffing chilly powder,deletion,violence,visual_scene
100010101800019566,16,Removed visuals of an injection from a patient's hand.,injection,deletion,violence,visual_scene
100010101800019566,15,Removed the visuals of Salim hitting Sarathi with a hammer.,violence,deletion,violence,visual_scene
100010101800019566,14,"Removed the visuals of hitting the hero's wife, daughter, and son with a stone.",wife|daughter|son,deletion,violence,visual_scene
100010101800019566,13,Removed the visuals of Salim hitting Sarathi due to excessive blood.,violence,deletion,violence,visual_scene
100010101800019566,12,Removed a scene depicting drug use.,Heroin,deletion,substance,visual_scene
100010101800019566,11,Deleted the visuals of a fighting sequence.,fighting sequence,deletion,violence,visual_scene
100010101800019566,10,Removed visuals of blood when the goon was shot by the inspector.,blood,deletion,violence,visual_scene
100010101800019566,9,Removed visuals of a person in undergarments near a swimming pool.,undergarments,deletion,sexual_suggestive,visual_scene
100010101800019566,8,Removed visuals of a surgical procedure.,operation,deletion,violence,visual_scene
100010101800019566,7,Removed visuals of Salim being hit by Sarathi.,Salim|Sarathi,deletion,violence,visual_scene
100010101800019566,6,"Removed visuals of a student taking a photo with a mobile phone with an undressed student, and the hero exposing the act to the student's parents.",,deletion,sexual_explicit,visual_scene
100010101800019566,5,Removed the visuals of the villain hitting the hero with a hammer.,violence,deletion,violence,visual_scene
